shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
德兴碳烤羊腿(东丽店),3.7,43,66.0,空港/华明镇,烧烤烤串
瑞鼎泰小郡肝串串香,3.8,280,77.0,程林,串串香
福海龙虾烧烤,3.5,8,,东丽区,烧烤烤串
大勇烧烤涮(华明店),3.7,121,85.0,空港/华明镇,烤串
老赖烧烤,3.6,3,,东丽区,烧烤烤串
达美乐比萨(东丽万达店),3.8,23,,东丽开发区,比萨
和庆斋羊蝎子火锅·四季烧烤(军粮城店),3.8,178,70.0,军粮城,羊蝎子火锅
七月流火烧烤,3.7,4,,空港/华明镇,烤串
起士林新概念工坊店(东丽区店),3.9,128,33.0,东丽区,面包烘焙
星期八爽鑫烧烤·火锅·鱼头泡饼,3.6,3,,空港/华明镇,烤串
盛客来烧烤,3.8,41,75.0,空港/华明镇,烤串
好利来(东丽万达店),3.9,29,36.0,东丽开发区,面包烘焙
龍江·大厨小串(龍江烧烤),3.6,103,72.0,空港经济区,烤串
津乐园(军粮城店),3.9,588,65.0,军粮城,面包烘焙
桂云祥水果蛋糕(东五道菜市场店),3.9,186,,空港经济区,面包烘焙
米兰西饼生日蛋糕(东丽店),3.8,116,,大毕庄,面包烘焙
虾的诱惑,3.7,45,50.0,民航大学,火锅
白云酒店-云苑全日餐厅,3.8,186,65.0,空港经济区,自助餐
隔三差五家常菜·烧烤,3.8,3,,空港/华明镇,烤串
状元火锅鸡(民和巷店),3.7,30,72.0,区政府,炭火锅
重庆李记老火锅,3.8,78,65.0,军粮城,重庆火锅
东焙蛋糕店,3.8,104,51.0,区政府,面包烘焙
沙拉范·轻食暖餐(津滨店),3.9,8,,东丽区,西餐
白皮王糕点(张贵庄配送店),3.7,8,,区政府,面包烘焙
盛宝轩特色烧烤,3.5,4,,东丽区,融合烤肉
