shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
猫尾食堂·撸猫酒馆儿(吾悦广场店),3.6,6,,咸水沽,西餐
和府捞面(新城吾悦店),4.7,368,44.0,咸水沽,面馆
王记全牛火锅,3.5,13,,八里台,火锅
牛魔王平价烤肉(津南总店),4.5,412,67.0,咸水沽,融合烤肉
京鸭记•北京烤鸭(咸水沽店),3.9,34,36.0,咸水沽,烤鸭
羊老赞(南华路店),4.0,124,66.0,咸水沽,牛羊肉火锅
蝶桥炸串(领世路店),4.3,138,20.0,领世郡,炸鸡炸串
东北烧烤碳烤羊腿(吾悦广场店),3.8,23,,咸水沽,烤串
愉肴麻辣香锅(葛沽店),3.3,11,,葛沽,干锅/香锅
远大石锅鱼(小站店),3.6,56,25.0,小站,鱼火锅
鸭王府老北京烤鸭店,3.8,9,,双港,烤鸭
有拈头成都市井火锅,4.1,181,93.0,咸水沽,四川火锅
魅魅酷蛙(津南永旺店),4.6,691,83.0,津南区,川菜馆
赵傻子大饼羊杂(咸水沽店),3.7,21,,咸水沽,快餐简餐
犟骨头(津南八里台店),3.8,90,29.0,八里台,快餐简餐
韩罗苑(津南永旺店),4.2,772,98.0,津南区,韩式烤肉
118旋转小火锅,3.8,18,37.0,咸水沽,小火锅
弄堂小笼包(天津津南吾悦店),4.4,380,69.0,咸水沽,上海本帮菜
东北大友烧烤,3.7,12,,双港,烤串
八爷手擀炸酱面(咸水沽店),3.7,228,28.0,咸水沽,小吃快餐
青县秘制火锅鸡(小站瑞然店),3.7,7,,小站,炭火锅
恩来顺火锅(咸水沽店),4.1,798,56.0,咸水沽,老北京火锅
明洞烧烤,4.0,154,69.0,领世郡,韩国料理
寶和轩羊蝎子(津南店),3.9,185,53.0,咸水沽,羊蝎子火锅
串串淑淑(津南大学城店),3.7,66,46.0,津南大学城,烧烤烤串
蒙古巴图鲁烤羊腿,4.0,351,89.0,咸水沽,烤羊腿
大津味火锅鸡(咸水沽店),3.6,184,50.0,咸水沽,火锅
肯德基(南开大学店),3.8,9,,津南大学城,西式快餐
吉米青县火锅鸡,3.9,84,38.0,咸水沽,炭火锅
俏晋南老碗面,4.0,55,22.0,领世郡,面馆
酥先生烤鱼饭(天津吾悦广场店),3.7,37,,咸水沽,烤鱼
小董烧烤,3.5,1,,津南区,烧烤烤串
天罡串城,3.9,95,54.0,领世郡,烤串
一锅到底·三汁焖锅,3.8,135,69.0,咸水沽,焖锅
津乐园(小站舜新店),3.9,57,77.0,小站,面包烘焙
烫卤局·热卤拌粉(津南店),3.9,33,32.0,津南区,卤味鸭脖
四川乐山冷锅鱼(咸水沽店),3.9,86,84.0,咸水沽,鱼火锅
倩倩私房蛋糕坊,3.8,391,38.0,双港,面包烘焙
槐店王婆大虾(津南咸水沽店),3.8,305,77.0,咸水沽,海鲜火锅
厨恋米线(咸水沽店),3.5,6,,咸水沽,米线
安禄山寿司店鳗鱼饭很好吃,3.7,62,28.0,咸水沽,寿司
苍井外带寿司(咸水沽店),3.9,9,,月坛商厦,寿司
元气厚切炒酸奶,3.8,4,,月坛商厦,饮品店
小花家柯尔鸭公社撸鸭俱乐部饮品店(津南永旺店),3.8,18,,津南区,茶饮果汁
沛奚创意蛋糕(双港店),3.8,13,,领世郡,面包烘焙
莱可蛋糕,3.6,7,31.0,领世郡,面包烘焙
美闻比萨(北闸口店),3.5,8,,北闸口镇,比萨
喜乐猴蛋糕(碧桂园店),3.8,9,,八里台,面包烘焙
马师傅蜂蜜槽子糕,3.5,1,,咸水沽,面包烘焙
池田寿司(津南永旺店),3.8,8,,津南区,寿司
一平生日蛋糕店(津南区店),3.5,89,,咸水沽,面包烘焙
津乐园(南开大学店),3.9,133,28.0,津南大学城,面包烘焙
狸奴小筑国风猫咖,3.5,1,,咸水沽,咖啡厅
沽上炸串,3.7,1,,月坛商厦,炸鸡炸串
麦甜烘焙(三小店),3.7,35,,咸水沽,面包烘焙
起士林(新慧店),3.8,16,,咸水沽,面包烘焙
甜酷·千禧来蛋糕坊,3.9,1526,80.0,咸水沽,面包烘焙
吉胜克(香堤广场店),3.8,24,18.0,领世郡,西餐
愉肴麻辣香锅(渌水道店),3.9,131,41.0,小海地,干锅/香锅
門司咖喱蛋包饭(津南广场店),3.8,44,34.0,津南区,日式简餐/快餐
牛大牛牛排牛尾锅,3.9,34,46.0,咸水沽,牛羊肉火锅
鸭友汇·北京烤鸭(咸水沽店),3.9,13,,月坛商厦,烤鸭
津乐园(微山南路店),3.9,46,27.0,富力桃园,面包烘焙
杰克●手作牛肉汉堡(双港店),3.6,1,,双港,西式快餐
巴拿米蛋糕(津南永旺店),3.7,58,,双港,面包烘焙
吉祥馄饨(葛沽金水街店),3.5,3,,葛沽,馄饨|抄手|扁食
布渝火锅(王稳庄店),3.7,36,,八里台,重庆火锅
卡贝蛋糕烘焙工坊(双林店),3.7,42,,小海地,面包烘焙
裴2萌厚切炒酸奶,3.8,14,,咸水沽,冰淇淋
一点夏天(吾悦广场店),3.8,5,,咸水沽,甜品
刨大人·小贤の意面店(吾悦广场店),3.9,21,,咸水沽,西餐
成都小辣椒串串香火锅,3.5,13,,咸水沽,串串香
墨小贝,3.8,16,,咸水沽,甜品
甜酷·千禧来西饼屋(八里台店),3.7,224,57.0,八里台,面包烘焙
小余同学·盘盘麻辣烫,3.8,16,,双港,麻辣烫
阿杨集市·烤肉火锅一站式体验店(咸水沽店),3.8,37,93.0,咸水沽,融合烤肉
小野哥炸串,3.5,1,,月坛商厦,炸鸡炸串
那红醇四格四味重庆火锅(舜新城市广场店),3.9,55,78.0,小站,重庆火锅
津乐园(小站店),3.9,325,21.0,小站,面包烘焙
爱尚维利康蛋糕(教育局店),3.8,88,117.0,咸水沽,面包烘焙
蜜雪冰城(海河教育园2号店),3.5,3,,津南大学城,茶饮果汁
星巴克(天津新城吾悦广场店),3.9,119,48.0,咸水沽,咖啡厅
