shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
嘿嘛仓储购(静海冠华家园店),3.8,26,98.0,静海县城/东城,水果店
常瑞海鲜烧烤(静海店),3.7,6,,静海县城/东城,烧烤烤串
团泊湖温泉酒店-湖畔码头中餐厅,3.8,103,131.0,团泊湖/光合谷度假区,粤菜馆
愉肴麻辣香锅(独流店),3.5,2,,静海区其他,干锅/香锅
蔡记流河火锅鸡(静海总店),3.6,21,35.0,西城,火锅
闪闪家,3.8,8,,静海县城/东城,面包烘焙
5号铜锅涮羊肉,3.6,52,75.0,静海县城/东城,老北京火锅
味小馆,3.5,3,,静海区其他,川菜馆
奇特奇火锅鸡,3.7,1,,西城,炭火锅
香河肉饼,3.6,4,,静海县城/东城,小吃
燕之王即食鲜炖燕窝,3.5,2,,静海县城/东城,饮品店
围炉锅盔(天津悦海商场店),3.5,2,,西城,小吃快餐
四川绵阳火锅居(梁头店),3.4,1,,静海区其他,四川火锅
新疆阿凡提羊肉串,3.5,2,,静海区/大邱庄,烤串
佑岸烧烤火锅鸡(大学城店),3.7,10,46.0,团泊湖/光合谷度假区,烤串
B.DUCK TEA(团泊启彩奥莱店),3.7,8,,团泊湖/光合谷度假区,茶饮果汁
小柒米线,3.5,4,,西城,米线
美文披萨·水果捞(五中店),3.9,7,,静海县城/东城,甜品
春海火锅鸡,3.8,14,,静海区其他,汤锅
华客多现烤全麦汉堡,3.5,12,,静海县城/东城,西式快餐
张记暖宝馄饨(静海医院店),3.5,1,,西城,馄饨|抄手|扁食
果然有你水果捞,3.5,1,,静海县城/东城,甜品
本宫的茶(静海新都购物广场店),3.7,5,,静海县城/东城,茶饮果汁
同人港式烧腊快餐店,3.6,2,,静海县城/东城,烧腊
小厨瓦香鸡,3.5,1,,静海县城/东城,快餐简餐
毅合海鲜烧烤城,3.6,10,,静海区/大邱庄,烧烤烤串
鑫记龙虾,3.7,1,,静海县城/东城,小龙虾
果色添香水果捞(静海店),3.7,7,,静海县城/东城,甜品
宋记国福流河火锅鸡(独流店),3.5,1,,静海区其他,炭火锅
紫金山炭火烤肉·料理(团泊店),3.8,24,78.0,团泊湖/光合谷度假区,韩式烤肉
麦滋酥(新华里店),3.5,8,,西城,面包烘焙
马记熏鸡熟食,3.6,1,,静海区其他,熟食熏酱
好运饺子馆,3.5,3,,静海区其他,饺子
