shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
红烟囱BBQ炭火烤肉(南市店),4.9,1964.0,86.0,南市,韩式烤肉
绿色庄园(天津奥城店),4.8,3643.0,99.0,时代奥城,韩国料理
佳昊兴海鲜烧烤•鲅鱼蒸饺,4.7,310.0,77.0,凌奥,海鲜
杜称奇小吃店(西湖道店),4.5,2524.0,12.0,白堤路/风荷园,津味小吃
渔家庄(复康路店),4.5,912.0,60.0,王顶堤/华苑,天津菜
we悦极意式餐厅,4.8,1885.0,116.0,白堤路/风荷园,西餐
然君成餐厅,4.7,1408.0,69.0,密云路,天津菜
老街称盘麻辣烫(天津总店),4.2,1096.0,64.0,海光寺/六里台,重庆火锅
一烤食上自助烤肉·火锅(熙悦汇店),4.2,5168.0,74.0,密云路,自助餐
牛九分·中式牛大排(南开大悦城店),4.8,1428.0,104.0,大悦城,福建菜
爱合牛-炭火烧肉·酒場·寿喜烧(大悦城店),4.4,1326.0,122.0,大悦城,日式烧烤/烤肉
刁馋一锅鲜·津门招牌菜(水上公园店),4.7,1190.0,69.0,水上/天塔,天津菜
仅仅·清真西餐厅(大悦城店),4.8,732.0,94.0,老城厢/鼓楼,西餐
小肥羊(红旗路店),4.7,4049.0,82.0,长虹公园,牛羊肉火锅
祖母的魔法厨房(熙悦汇店),4.8,1358.0,84.0,密云路,西餐
我叫湘本味湘菜(南开店),4.5,669.0,76.0,密云路,湘菜
江户川食堂(奥城时代广场店),4.8,1768.0,88.0,时代奥城,日本料理
钻石.明粤(奥体中心店),4.7,1165.0,217.0,时代奥城,粤菜馆
北李妈妈菜(鲁能城店),4.7,4083.0,80.0,水上/天塔,东北菜
弄堂小笼包(天津南开大悦城店),4.7,3511.0,66.0,大悦城,上海本帮菜
熙街巷·成都美蛙鱼头火锅(白堤路店),4.9,1775.0,105.0,白堤路/风荷园,四川火锅
九田家黑牛烤肉料理(华苑店),4.7,1616.0,104.0,王顶堤/华苑,韩式烤肉
川江渔翁(万德庄大街店),4.6,212.0,57.0,海光寺/六里台,川菜馆
老姑砂锅(八里台店),4.6,4275.0,89.0,南开大学/八里台,烤串
谭鸭血老火锅(黄河道店),4.8,4121.0,119.0,长虹公园,四川火锅
鹅城粤菜馆(士英路店),4.6,719.0,115.0,水上/天塔,顺德菜
回家乡湘菜馆(鼓楼店),4.5,402.0,96.0,老城厢/鼓楼,湘菜
