shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
冰冰酱·涛涛家·三明治(双街店),3.8,30,18.0,龙湾城/华北城,冰淇淋
津乐园(普济河道店),3.9,131,35.0,宜兴埠,面包烘焙
乔乔妮·蛋糕定制·私人烘焙,3.5,4,,铁东路街,面包烘焙
宝盛元饺子馆,3.6,8,,双街,饺子
三六九家常菜(均胜路店),3.6,29,40.0,铁东路街,川菜馆
馍小皮(北仓店),3.8,87,19.0,北仓,快餐简餐
家门口一锅鲜,3.7,42,54.0,北仓,火锅
沪上阿姨鲜果茶(大张庄特美易店),3.8,37,,北辰区,茶饮果汁
愉肴麻辣香锅(小淀店),3.6,10,,小淀,干锅/香锅
晏悦老天桥熏鸡酱肉(佳园里店),3.8,12,,西横堤/瑞景新天地,熟食熏酱
百饺园(北辰店),3.6,25,39.0,北仓,饺子
华莱士·全鸡汉堡(宜白路店),3.8,280,20.0,铁东路街,西式快餐
愉肴麻辣香锅(双街店),3.9,132,48.0,双街,干锅/香锅
牛啤坊精酿鲜啤酒,3.8,43,33.0,西横堤/瑞景新天地,饮品店
门口儿小扁担串串香(宝华街店),3.5,23,58.0,杨柳青,串串香
绝味鸭脖(瑞景新苑店),3.7,27,28.0,西横堤/瑞景新天地,卤味鸭脖
刘文祥麻辣烫,3.8,20,15.0,双街,小吃
BinsJoy宾喜炸鸡●韩餐(商业大学店),3.5,2,,西横堤/瑞景新天地,韩国料理
沪上阿姨鲜果茶(天津职业大学店),3.6,39,,北辰区,茶饮果汁
老王私房牛肉饭,3.9,5,,北仓,快餐简餐
绝味鸭脖(普东店),3.9,142,24.0,铁东路街,卤味鸭脖
珍卤道(佳园里店),3.8,13,,西横堤/瑞景新天地,卤味鸭脖
小茶堂(北辰店),3.6,20,15.0,西横堤/瑞景新天地,茶饮果汁
老城里二姑包子(王庄店),3.8,15,15.0,西横堤/瑞景新天地,包子
青山稻,3.6,3,,杨柳青,日式面条
川香里香锅烤鱼,3.7,12,,北仓,烤鱼
奶泡点心茶饮甜品,3.7,1,,北辰区,茶饮果汁
百合锅贴,3.7,35,20.0,宜兴埠,生煎/锅贴
津乐园(杨柳青店),3.8,729,34.0,杨柳青,面包烘焙
胖子大肚水饺,3.5,4,,双街,饺子
贡茶(普济河道店),3.7,19,7.0,宜兴埠,茶饮果汁
梦菲思(引河南里店),3.9,59,24.0,北仓,面包烘焙
老地方自助骨头庄(双街店),3.7,66,39.0,双街,自助餐
发财牛肉饭,3.7,6,,北仓,快餐简餐
桂发祥(宜白路店),3.9,121,78.0,铁东路街,津味小吃
四季烘焙西餐原料(北辰店),3.9,48,51.0,北仓,面包烘焙
七哥街边小吃联盟,3.5,4,,北仓,快餐简餐
川名佬麻辣烫,3.6,14,,小淀,麻辣烫
天津鼓楼二姑包子,3.6,2,,天泰路/榆关道,包子
范记麻辣烧烤,3.7,5,45.0,北辰区,东北菜
犟骨头(双街店),3.7,80,32.0,双街,快餐简餐
刘文祥麻辣烫(宝华街店),3.8,7,,杨柳青,麻辣烫
陈小福·汉堡·炸鸡·奶茶,3.8,45,15.0,宜兴埠,西式快餐
