shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category,shop_district
吃好喝好添好運 新兴路店,4.5,626,55,西康路沿线,锅巴菜,和平区
书亦烧仙草,4.6,193,15,小白楼,茶饮果汁,和平区
SLOTH CAFE 树懒餐厅&咖啡,4.7,587,102,五大道,咖啡厅,和平区
MIMI E COCO& Bar,4.5,194,58,五大道,咖啡厅,和平区
慢城烘焙·蛋糕,4.7,3521,44,南市,面包烘焙,和平区
地饭食DIFFERENCE,4.5,1444,47,滨江道,快餐简餐,和平区
魔符面包,4.6,102,19,滨江道,面包烘焙,和平区
满记甜品,4.7,842,39,小白楼,甜品,和平区
莞膳·叶记肠粉,4.7,1676,32,滨江道,小吃,和平区
椒爱·水煮鱼川菜,4.6,694,94,滨江道,酸菜鱼/水煮鱼,和平区
慢城烘焙·蛋糕,4.6,7580,48,滨江道,面包烘焙,和平区
CoCo都可,4.5,281,15,滨江道,茶饮果汁,和平区
Hougang7咖啡店 •P7 Bar,4.6,451,53,五大道,咖啡厅,和平区
割烹和味,4.5,180,206,五大道,日本料理,和平区
那虎妞炒鸡,4.7,308,45,滨江道,创意菜,和平区
我们的面包店,4.7,458,47,五大道,面包烘焙,和平区
華龍麵家,4.7,554,62,五大道,日本料理,和平区
四久诚卤煮火烧,4.6,1206,42,滨江道,小吃快餐,和平区
西村叔叔的店,4.7,2339,48,小白楼,面包烘焙,和平区
黑泷太郎KUROTAKI,4.7,1473,16,和平路,茶饮果汁,和平区
韩罗苑,4.6,1443,97,滨江道,韩国料理,和平区
Lucky yaki食運·片食烧肉,4.6,153,122,和平路,日本料理,和平区
大千炒面拉面,4.6,1107,18,滨江道,面馆,和平区
池田寿司,4.7,996,31,滨江道,寿司,和平区
爱合牛-炭火烧肉&寿喜烧,4.7,3335,126,滨江道,日本料理,和平区
Geba Geba,4.6,1198,270,五大道,日本料理,和平区
荃茶荃麦,4.7,359,38,五大道,面包烘焙,和平区
枫露 La Fontage法国餐厅,4.5,558,474,五大道,西餐,和平区
OIDEN御意传,4.7,161,134,小白楼,日本料理,和平区
土勺韩式拌饭,4.5,1505,30,南市,韩国料理,和平区
Meara cake,4.5,119,41,滨江道,甜品,和平区
慢城烘焙·蛋糕,4.6,677,63,海光寺/六里台,面包烘焙,和平区
DOUBLE76西餐厅,4.7,245,68,五大道,西餐,和平区
麦香铁锅焖面,4.6,353,40,海光寺/六里台,焖锅,和平区
SUPERBOOM爆爆大汉堡,4.7,12498,67,五大道,西餐,和平区
祥禾饽饽铺•中式点心,4.7,1555,67,五大道,面包烘焙,和平区
Turka土耳咖,4.7,1230,58,五大道,西餐,和平区
牛の本家,4.7,3710,131,五大道,日本料理,和平区
Dionysus塞墨勒酒铺·西餐,4.6,160,105,五大道,牛排,和平区
涤森·DECENT,4.7,714,172,五大道,西餐,和平区
达仕坦特色餐吧Dastan,4.5,418,55,五大道,西餐,和平区
梨花牛肉汤,4.6,3761,36,滨江道,快餐简餐,和平区
清真·倍儿堂口·老宜白路冰粉王,4.5,1325,15,鞍山道沿线,津味小吃,和平区
渔金居酒屋·创意海鲜放题,4.6,1795,146,滨江道,日本料理,和平区
花榕稻江湖烤鱼,4.7,206,60,滨江道,烤鱼,和平区
咱厝边沙茶面,4.7,440,45,和平路,小吃快餐,和平区
尚渔味双拼烤鱼,4.7,185,84,和平路,烤鱼,和平区
伊甸私房水果捞,4.7,167,11,和平路,甜品,和平区
No.213 Coffee&Bar 西餐,4.7,900,170,小白楼,西餐,和平区
胖姐螺蛳铺,4.5,286,25,滨江道,小吃快餐,和平区
常樂屋·常德米粉,4.7,165,38,五大道,快餐简餐,和平区
贝儿多爸々の泡芙工房,4.5,156,27,五大道,面包烘焙,和平区
山久烘焙·回转甜品·英式下午茶,4.6,511,47,五大道,面包烘焙,和平区
搭饭儿混搭食堂,4.6,915,61,滨江道,韩国料理,和平区
江之叶新派日式料理,4.6,997,94,和平路,日本料理,和平区
快乐柠檬,4.5,263,14,和平路,茶饮果汁,和平区
鱼谦脆皮烤鱼,4.7,2671,88,和平路,烤鱼,和平区
治愈者Cafe&Bar咖啡&酒吧,4.7,523,53,五大道,咖啡厅,和平区
满圆薄春饼,4.6,4684,75,和平路,烤鸭,和平区
满记甜品,4.5,2588,38,滨江道,甜品,和平区
会飞的鸡Flying chicken,4.7,863,51,滨江道,韩国料理,和平区
大媚奶茶,4.6,407,17,五大道,茶饮果汁,和平区
秀一会,4.7,308,184,五大道,日本料理,和平区
九锦·日式家庭寿喜烧·烤肉料理店,4.6,1765,92,滨江道,日本料理,和平区
Yummy Bakery欧麦,4.5,311,47,五大道,面包烘焙,和平区
鼎七堂蟹皇面·蟹黄面,4.7,143,236,滨江道,海鲜,和平区
曦里,4.7,123,62,五大道,咖啡厅,和平区
注春人文茶饮,4.6,56,15,滨江道,茶饮果汁,和平区
尚渔味双拼烤鱼,4.7,6387,88,滨江道,烤鱼,和平区
CoCo都可,4.7,472,14,滨江道,茶饮果汁,和平区
圆满素食林饭店,4.6,1534,58,小白楼,素食,和平区
Soul g Coffee,4.7,405,37,西康路沿线,咖啡厅,和平区
呷哺呷哺,4.6,1017,70,和平路,火锅,和平区
南大门米糕,4.5,2713,19,海光寺/六里台,面包烘焙,和平区
真剑,4.5,5330,164,滨江道,自助餐,和平区
小筑料理,4.7,1223,122,和平路,日本料理,和平区
香酥绿豆饼,4.6,1933,15,南开大学/八里台,面包烘焙,和平区
樱·日式烧肉,4.7,177,128,五大道,日本料理,和平区
曾记抚顺正宗麻辣拌,4.5,342,22,滨江道,麻辣烫,和平区
津门十三张煎饼,4.5,2954,20,滨江道,快餐简餐,和平区
唐春饼故事,4.6,905,64,滨江道,东北菜,和平区
三木食舍,4.6,277,140,五大道,日本料理,和平区
丸龟制面,4.6,8346,39,滨江道,日本料理,和平区
井弘饭团,4.5,501,15,小白楼,小吃快餐,和平区
欧麦鲜啤·精酿啤酒,4.5,188,22,海光寺/六里台,饮品店,和平区
金莎港式茶餐厅,4.6,1849,63,滨江道,茶餐厅,和平区
酙味野菜村·和牛寿喜烧放题自助,4.7,300,181,和平路,自助餐,和平区
鱼你在一起,4.6,519,39,滨江道,酸菜鱼/水煮鱼,和平区
麦当劳,4.5,851,22,滨江道,西式快餐,和平区
大吉利粤式浓香牛什锦,4.6,2678,29,滨江道,小吃,和平区
梨花牛肉汤,4.7,220,32,和平路,快餐简餐,和平区
奈良汀•和牛烧肉酒场,4.6,202,149,五大道,日本料理,和平区
乐图创意乳脂蛋糕,4.5,1539,80,五大道,面包烘焙,和平区
BITTER SWEETIE •Patisserie，Bloulangerie and Cafe,4.6,146,67,五大道,咖啡厅,和平区
FISH AND CHIPS 薯鱼,4.5,1289,22,滨江道,小吃,和平区
见味花甲,4.5,1642,32,南市,米线,和平区
梁记老广味道•打边炉,4.6,172,35,滨江道,粤菜馆,和平区
川町太郎,4.5,929,17,小白楼,茶饮果汁,和平区
粤菜传奇鱼小坊,4.7,1102,64,和平路,粤菜馆,和平区
呷哺呷哺,4.7,857,56,滨江道,火锅,和平区
潮食巷零食,4.5,242,33,滨江道,零食,和平区
津乐园,4.5,1101,40,滨江道,面包烘焙,和平区
民樂Cafe·Bar,4.7,195,35,滨江道,咖啡厅,和平区
三小丫火锅,4.1,136,50,和平路,火锅,和平区
饶师傅大馅水饺,4.6,764,38,海光寺/六里台,饺子,和平区
川合顺麻辣香锅,4.6,754,51,滨江道,干锅/香锅,和平区
热啊餐厅东南亚美食,4.6,4165,77,滨江道,南洋中菜,和平区
禾之鲜回转寿司,4.6,821,61,五大道,寿司,和平区
优希伊韩国本土风味小吃,4.7,605,48,海光寺/六里台,韩国料理,和平区
将军亭日本料理,4.7,533,135,南市,日本料理,和平区
老张牛肉面眷村文化馆店,4.5,211,47,和平路,面馆,和平区
京馔手工吐司,4.7,508,37,南开大学/八里台,面包烘焙,和平区
喜记·肠粉·煲仔饭,4.5,937,33,滨江道,快餐简餐,和平区
呷哺呷哺,4.7,1216,68,小白楼,火锅,和平区
麦当劳,4.6,552,30,小白楼,西式快餐,和平区
囍er美式早午餐,4.6,557,59,五大道,西餐,和平区
牛聪聪广州肠粉,4.7,629,25,海光寺/六里台,小吃,和平区
一途君·定食屋,4.5,166,41,和平路,日本料理,和平区
明星小鸡·韩国滑蛋吐司,4.6,1770,25,滨江道,韩国料理,和平区
芊味多海鲜焖面,4.6,200,25,滨江道,面馆,和平区
Kebab嘣豆人烤肉卷,4.6,279,29,滨江道,快餐简餐,和平区
1973继光香香鸡,4.5,432,20,五大道,炸鸡炸串,和平区
熊爪咖啡,4.6,295,22,滨江道,咖啡厅,和平区
烫趟鲜麻辣烫麻辣拌,4.5,857,24,海光寺/六里台,麻辣烫,和平区
好利来,4.7,501,113,西康路沿线,面包烘焙,和平区
亲爱的锅包YOU,4.5,3096,24,南市,快餐简餐,和平区
馍界传奇·肉夹馍·手工面,4.5,78,32,和平路,快餐简餐,和平区
好利来,4.5,538,40,海光寺/六里台,面包烘焙,和平区
蟹黄面·三名草屋,4.7,528,202,五大道,面馆,和平区
汉堡王,4.5,2698,29,和平路,西式快餐,和平区
国王汉堡,4.6,99,26,滨江道,西式快餐,和平区
古阿婆古早味,4.6,1481,26,滨江道,面包烘焙,和平区
咥长安·西安味道,4.6,1237,34,五大道,快餐简餐,和平区
阳光披萨,4.7,24252,38,和平路,比萨,和平区
格物·TJ Cafe,4.5,1252,35,滨江道,咖啡厅,和平区
犟骨头,4.5,548,33,南市,快餐简餐,和平区
肯德基,4.6,1000,36,滨江道,西式快餐,和平区
和裕深井烧鹅,4.7,2640,41,滨江道,烧腊,和平区
粉粉乐薄皮鲷鱼烧,4.6,677,13,五大道,快餐简餐,和平区
星巴克,4.5,2527,39,小白楼,咖啡厅,和平区
津乐园,4.5,599,58,西康路沿线,面包烘焙,和平区
猫太の花式料理,4.6,938,129,滨江道,日本料理,和平区
一烤食上自助烤肉·火锅,4.7,28355,70,和平路,自助餐,和平区
星巴克,4.7,1800,48,和平路,咖啡厅,和平区
弄堂小笼包,4.7,1578,54,滨江道,上海本帮菜,和平区
米斯特比萨,4.7,533,75,五大道,比萨,和平区
好利来,4.6,523,51,西康路沿线,面包烘焙,和平区
好利来,4.7,641,69,鞍山道沿线,面包烘焙,和平区
杨小涛跷脚牛肉面,4.5,168,27,和平路,面馆,和平区
雨林咖啡,4.7,82,43,五大道,咖啡厅,和平区
OneCatฅ亿知猫治愈咖啡馆,4.5,454,54,五大道,咖啡厅,和平区
天津福芳里熟梨糕,4.7,98,13,南市,津味小吃,和平区
丸龟制面,4.6,1330,39,和平路,日本料理,和平区
来来轩,4.6,193,69,滨江道,日本料理,和平区
渔小烧·台式平价铁板烧,4.6,209,46,五大道,快餐简餐,和平区
桂菓·Sparkling&Café,4.7,1176,39,滨江道,咖啡厅,和平区
比格比萨自助,4.6,3457,66,和平路,自助餐,和平区
老张牛肉面,4.5,1182,51,滨江道,面馆,和平区
蜜雪冰城,4.6,720,7,滨江道,茶饮果汁,和平区
MK鸭货,4.5,890,25,滨江道,卤味鸭脖,和平区
浮生若茶,4.7,372,14,和平路,茶饮果汁,和平区
星巴克,4.5,194,36,南市,咖啡厅,和平区
小Kin荣串串研究所,4.5,201,59,海光寺/六里台,串串香,和平区
三只松鼠,4.5,132,45,五大道,零食,和平区
星巴克,4.5,262,36,五大道,咖啡厅,和平区
愉肴麻辣香锅,4.5,1157,53,海光寺/六里台,干锅/香锅,和平区
星巴克臻选,4.5,2229,43,滨江道,咖啡厅,和平区
二姐家三个拿手菜,4.5,345,63,五大道,家常菜,和平区
喻记南派麻辣烫,4.5,344,30,小白楼,麻辣烫,和平区
格朗合·鸡汤米线,4.5,872,29,滨江道,米线,和平区
无忧麻辣拌·麻辣烫·简餐,4.6,729,22,海光寺/六里台,麻辣烫,和平区
喻记南派麻辣烫,4.5,344,30,小白楼,麻辣烫,和平区
格朗合·鸡汤米线,4.5,872,29,滨江道,米线,和平区
无忧麻辣拌·麻辣烫·简餐,4.6,729,22,海光寺/六里台,麻辣烫,和平区
争鲜回转寿司,4.5,1261,59,海光寺/六里台,日本料理,和平区
幸会食堂,4.5,121,70,五大道,西餐,和平区
喜樂·鲜果料理,4.5,93,33,滨江道,甜品,和平区
星巴克,4.5,1472,38,和平路,咖啡厅,和平区
星巴克,4.7,1368,42,五大道,咖啡厅,和平区
犟骨头,4.7,1234,23,海光寺/六里台,快餐简餐,和平区
Let’s Cafe·彼此咖啡,4.7,154,36,滨江道,咖啡厅,和平区
鱼粉王·鱼鲜汤浓,4.5,630,34,五大道,快餐简餐,和平区
Time Free,4.7,548,39,五大道,咖啡厅,和平区
半程咖啡,4.6,41,18,海光寺/六里台,咖啡厅,和平区
达文麦麦提玫瑰馕肉馕,4.6,123,12,南市,新疆菜,和平区
臧记·老味儿牛肉饭,4.6,602,39,滨江道,快餐简餐,和平区
饭醉团伙重庆小面,4.5,701,17,南开大学/八里台,面馆,和平区
火山6号比萨,4.6,138,42,海光寺/六里台,西式快餐,和平区
东篱D.L CAFE,4.7,270,41,滨江道,咖啡厅,和平区
肯德基,4.5,824,28,小白楼,西式快餐,和平区
55 Drink shop,4.5,137,9,滨江道,茶饮果汁,和平区
兴华烤冷面,4.6,203,10,滨江道,快餐简餐,和平区
超级粉铺·新疆炒米粉,4.5,69,23,和平路,新疆菜,和平区
星巴克臻选,4.7,681,42,小白楼,咖啡厅,和平区
必胜客,4.5,485,60,老城厢/鼓楼,比萨,和平区
和府捞面,4.7,534,48,南市,面馆,和平区
temper coffee,4.6,330,27,五大道,咖啡厅,和平区
Bjd&lolita 桃乐丝的下午茶,4.7,98,46,小白楼,咖啡厅,和平区
饿狼窝窝大盘鸡,4.6,281,40,海光寺/六里台,新疆菜,和平区
麦当劳,4.5,366,21,南市,西式快餐,和平区
土大力,4.5,778,47,滨江道,韩国料理,和平区
吉野家,4.5,377,40,海光寺/六里台,日本料理,和平区
方象咖啡Direction coffee,4.7,290,44,滨江道,咖啡厅,和平区
黛菲 drinks&nail salon,4.7,195,48,五大道,咖啡厅,和平区
luckincoffee瑞幸咖啡,4.6,297,22,小白楼,咖啡厅,和平区
缘咖啡,4.6,89,31,滨江道,咖啡厅,和平区
阿罡煲仔饭砂锅粥鲍鱼饭烧腊,4.5,202,28,西康路沿线,茶餐厅,和平区
大鱼等于>=COFFEE,4.6,139,30,鞍山道沿线,咖啡厅,和平区
Join&Enjoy鸭嘴兽咖啡,4.5,63,37,鞍山道沿线,咖啡厅,和平区
大渔小鱼锡纸烤鱼饭,4.7,790,26,滨江道,快餐简餐,和平区
馍小皮,4.5,479,23,五大道,快餐简餐,和平区
U’Tea Time,4.6,134,45,和平路,咖啡厅,和平区
老张牛肉面,4.5,879,51,小白楼,面馆,和平区
鱼你在一起,4.7,644,37,小白楼,酸菜鱼/水煮鱼,和平区
鸭百万·北京烤鸭,4.6,330,39,南开大学/八里台,烤鸭,和平区
有板有面,4.7,1570,23,和平路,面馆,和平区
川合顺麻辣香锅,4.5,4276,46,小白楼,干锅/香锅,和平区
锐野西餐吧,4.3,57,75,和平路,西餐,和平区
筑艺咖啡,4.7,536,65,五大道,咖啡厅,和平区
南大门韩糕,4.6,346,16,鞍山道沿线,韩国料理,和平区
锦鲤汇·川湘融合菜,4.7,326,61,鞍山道沿线,酸菜鱼/水煮鱼,和平区
麻辣拌天下,4.5,560,25,滨江道,麻辣烫,和平区
三只松鼠,4.6,261,65,和平路,零食,和平区
一碗牛清炖牛肉,4.5,236,25,和平路,快餐简餐,和平区
乔伊制面·肉酱肥肠面专门店,4.6,1069,26,海光寺/六里台,面馆,和平区
梅拉诺咖啡,4.5,294,54,南市,西餐,和平区
136#PARK花園下午茶,4.6,354,76,五大道,咖啡厅,和平区
久福烧烤,4.4,248,81,西康路沿线,烤串,和平区
Infinity Space,4.6,114,21,滨江道,咖啡厅,和平区
十友八酒原始泥炉烤肉·宵夜,4.3,181,78,滨江道,融合烤肉,和平区
高乐雅澳式咖餐厅,4.7,560,63,滨江道,咖啡厅,和平区
晖哥牛肉烧饼,4.6,537,18,小白楼,小吃,和平区
Later!coffee,4.6,295,33,滨江道,咖啡厅,和平区
luckincoffee瑞幸咖啡,4.7,446,17,五大道,咖啡厅,和平区
星巴克,4.7,368,35,南市,咖啡厅,和平区
旺盛客·土豆粉刀削面米线,4.5,484,16,滨江道,面馆,和平区
luckincoffee瑞幸咖啡,4.6,344,23,和平路,咖啡厅,和平区
鸭百万•北京烤鸭,4.6,341,38,海光寺/六里台,烤鸭,和平区
109 COFFEE,4.6,212,20,滨江道,咖啡厅,和平区
星巴克,4.5,454,38,和平路,咖啡厅,和平区
星巴克,4.5,330,47,小白楼,咖啡厅,和平区
麦卡珑双拼比萨,4.6,336,41,海光寺/六里台,比萨,和平区
INSIDE艺术商店,4.5,409,37,五大道,咖啡厅,和平区
青新峰牦牛骨汤拉面,4.5,238,19,鞍山道沿线,面馆,和平区
一哥龙虾馆,4.7,408,112,和平路,小龙虾,和平区
NINESTAR久星咖啡,4.5,71,26,鞍山道沿线,咖啡厅,和平区
余心咖啡,4.6,113,48,五大道,咖啡厅,和平区
luckincoffee瑞幸咖啡,4.5,256,21,海光寺/六里台,咖啡厅,和平区
星巴克,4.5,345,42,西康路沿线,咖啡厅,和平区
星巴克,4.7,670,42,小白楼,咖啡厅,和平区
太平洋咖啡,4.5,729,31,滨江道,咖啡厅,和平区
鸟内会·烧极的铁板广岛烧居酒屋,4.5,814,124,五大道,日本料理,和平区
星巴克,4.6,336,40,和平路,咖啡厅,和平区
大胡子•海鲜烧烤大排档,4.2,1251,88,滨江道,烤串,和平区
甘COFFEE,4.7,307,32,鞍山道沿线,咖啡厅,和平区
MONA coffee&flower,4.5,268,43,滨江道,咖啡厅,和平区
luckincoffee瑞幸咖啡,4.7,314,20,和平路,咖啡厅,和平区
蜀留香火锅,4.3,202,84,滨江道,火锅,和平区
luckincoffee瑞幸咖啡,4.5,270,17,五大道,咖啡厅,和平区
luckincoffee瑞幸咖啡,4.5,270,23,和平路,咖啡厅,和平区
酉酒酉食精酿啤酒,4.3,153,100,海光寺/六里台,烧烤烤串,和平区
老街称盘麻辣烫,4.3,48,43,滨江道,火锅,和平区
花田·鈴蘭,4.5,207,221,五大道,日本料理,和平区
KOKOROWA 寿司店,4.7,414,342,和平路,寿司,和平区
津门羊大爷·铜锅涮肉,4.2,757,102,滨江道,火锅,和平区
大明铜锅·砂锅烧烤·海鲜小炒,4.3,608,88,海光寺/六里台,火锅,和平区
捷信牛奶甜品世家,4.4,6476,33,南市,甜品,和平区
鸟内会·串烧,4.7,631,127,五大道,日本料理,和平区
六合烤翅,4.0,104,82,滨江道,烤翅,和平区
嫲喜鸭货,4.1,66,18,滨江道,卤味鸭脖,和平区
沪上阿姨鲜果茶,4.2,200,13,海光寺/六里台,茶饮果汁,和平区
两只椰子,4.4,1179,19,南市,茶饮果汁,和平区
何柒柒の面,4.4,55,21,滨江道,面馆,和平区
大福炭火烧鸟酒场,4.3,401,207,五大道,日本料理,和平区
龙虾宝宝,4.4,325,85,海光寺/六里台,小龙虾,和平区
No Name 119°,4.1,32,31,五大道,茶饮果汁,和平区
津乐园,4.1,454,27,和平路,面包烘焙,和平区
小满茶田,4.3,88,25,和平路,茶饮果汁,和平区
朝夕关东煮小酒馆,4.3,294,65,五大道,日本料理,和平区
益禾堂,4.1,67,10,海光寺/六里台,茶饮果汁,和平区
督柏林西餐吧,4.4,1882,128,和平路,西餐,和平区
久屋·雅山,4.7,277,601,五大道,日本料理,和平区
茶茶巫CHACHAWU,4.1,133,28,和平路,茶饮果汁,和平区
吉姆南洋大师傅,4.4,847,25,和平路,面包烘焙,和平区
陳打打點心铺,4.3,633,37,滨江道,面包烘焙,和平区
筑地无二,4.3,211,88,和平路,日本料理,和平区
腩潮鲜牛腩火锅,4.3,666,59,滨江道,火锅,和平区
半仙豆夫,4.2,482,20,和平路,饮品店,和平区
BITTER SWEETIE·Boulagere and Café,4.3,270,50,五大道,面包烘焙,和平区
麦8度·精酿原浆鲜啤,4.1,124,17,海光寺/六里台,饮品店,和平区
酥侯糕点,4.4,687,28,鞍山道沿线,面包烘焙,和平区
真味·玛喜达年糕火锅芝士肋排,4.2,732,55,滨江道,韩国料理,和平区
酥小蒙牛肉饼,4.4,1055,9,滨江道,快餐简餐,和平区
水采田现烤冰淇淋菠萝包,4.1,62,26,滨江道,面包烘焙,和平区
栗记麦香坊仙豆糕,4.4,2348,21,滨江道,面包烘焙,和平区
玖道香烧菜火锅,4.4,576,75,滨江道,火锅,和平区
赵奶奶水饺锅贴·小酒馆,4.3,163,34,海光寺/六里台,饺子,和平区
素简时光豆乳茶饮专研店,4.4,687,12,滨江道,茶饮果汁,和平区
酥侯糕点,4.4,132,24,海光寺/六里台,面包烘焙,和平区
聚湘源烧烤,4.1,210,53,海光寺/六里台,烤串,和平区
榮 JAPANESE YAKINIKU,4.0,21,214,五大道,日本料理,和平区
璐姐牛杂粉·牛肉粉,4.4,88,28,海光寺/六里台,快餐简餐,和平区
沪上阿姨鲜果茶,4.4,280,16,南市,茶饮果汁,和平区
